customer_id,full_name,birth_date,gender,marital_status,occupation,education_level,income_range,religion,country,province,city,area_type,climate_zone,lifestyle_segment,interests,personal_values,brand_loyalty_score,purchase_frequency,last_purchase_date,avg_order_value,total_orders,preferred_channel,benefits_sought,feedback_score,age,generasi
CUST0591,M*** H******,10/30/1989,Female,Single,Advice worker,S2,<5M,Budha,Indonesia,Jambi,Makassar,Suburban,Dingin,Minimalist,"['Finance', 'Tech']","['Family-first', 'Security']",1,Non-user,2025-09-19,"1,887,004",11,App,"['Estetika', 'Fungsi']",2,36,Millennial
CUST0592,T* K****** L********** M***,2/25/1987,Male,Single,Counsellor,S2,5-10M,Katolik,Indonesia,Sumatera Utara,Gorontalo,Suburban,Tropis,Minimalist,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",2,Heavy,2025-11-28,"1,511,992",6,Social Media,['Kualitas'],1,38,Millennial
CUST0593,D*** N******,10/25/2003,Male,Married,Best boy,D3,5-10M,Islam,Indonesia,Sumatera Utara,Metro,Suburban,Dingin,Family-oriented,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",3,Heavy,2025-09-10,"973,247",18,Social Media,['Hemat'],3,22,Gen Z
CUST0594,W**** A********** S***,11/14/1986,Male,Married,Network engineer,S2,>10M,Katolik,Indonesia,Sulawesi Tenggara,Banjarbaru,Rural,Tropis,Minimalist,"['Parenting', 'Cooking']","['Family-first', 'Security']",9,Heavy,2025-11-22,"2,322,768",13,App,"['Estetika', 'Fungsi']",2,39,Millennial
CUST0595,S***** W******,4/9/1989,Male,Single,Exercise physiologist,D3,<5M,Kristen,Indonesia,Bali,Bima,Suburban,Tropis,Eco-conscious,"['Parenting', 'Cooking']","['Family-first', 'Security']",3,Non-user,2025-09-28,"564,697",17,Social Media,"['Estetika', 'Fungsi']",1,36,Millennial
CUST0596,I** P******* I****** S***,5/5/1997,Female,Married,"Engineer, civil (contracting)",S1,<5M,Katolik,Indonesia,Sumatera Barat,Lubuklinggau,Rural,Dingin,Minimalist,"['Finance', 'Tech']","['Efficiency', 'Prestige']",5,Medium,2025-10-22,"2,056,331",22,Offline,['Ramah Lingkungan'],4,28,Millennial
CUST0597,T* G**** L******,8/16/1995,Female,Married,"Nurse, learning disability",D3,<5M,Kristen,Indonesia,Kalimantan Utara,Banjar,Rural,Dingin,Eco-conscious,"['Interior', 'Eco Living']","['Family-first', 'Security']",3,Medium,2025-12-08,"1,308,610",0,Offline,['Kualitas'],2,30,Millennial
CUST0598,S*** S********,5/20/1985,Male,Married,Fashion designer,S1,>10M,Islam,Indonesia,Nusa Tenggara Timur,Malang,Urban,Dingin,Luxury seeker,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",9,Medium,2025-10-22,"1,026,154",0,Website,['Ramah Lingkungan'],3,40,Millennial
CUST0599,Y**** D******,6/5/1989,Female,Married,"Surveyor, building control",S1,>10M,Budha,Indonesia,Kepulauan Bangka Belitung,Sorong,Suburban,Dingin,Luxury seeker,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",2,Medium,2025-09-09,"879,967",8,App,['Kualitas'],5,36,Millennial
CUST0600,C**** I****** S****,9/19/1987,Female,Married,"Scientist, research (life sciences)",S2,5-10M,Kristen,Indonesia,Riau,Makassar,Urban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Sustainability', 'Community']",10,Medium,2025-11-25,"572,500",15,App,['Ramah Lingkungan'],1,38,Millennial
CUST0601,R* M**** S******,11/17/2000,Male,Married,Trade union research officer,S2,<5M,Hindu,Indonesia,Kalimantan Utara,Padangpanjang,Suburban,Dingin,Eco-conscious,"['Finance', 'Tech']","['Family-first', 'Security']",7,Non-user,2025-09-18,"1,839,050",11,Offline,['Ramah Lingkungan'],5,25,Gen Z
CUST0602,D*** S***** P*******,4/29/1995,Male,Single,Corporate investment banker,D3,>10M,Katolik,Indonesia,Jawa Barat,Gorontalo,Rural,Tropis,Family-oriented,"['Parenting', 'Cooking']","['Family-first', 'Security']",5,Heavy,2025-09-15,"1,505,286",13,Offline,['Kualitas'],1,30,Millennial
CUST0603,W**** P******* S***,6/20/2003,Female,Married,"Investment banker, corporate",S2,5-10M,Kristen,Indonesia,Jawa Tengah,Palangkaraya,Rural,Tropis,Family-oriented,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",1,Medium,2025-07-30,"1,244,681",16,Website,['Hemat'],5,22,Gen Z
CUST0604,R* T*** D******* S****,1/2/1999,Female,Single,Patent attorney,S1,5-10M,Katolik,Indonesia,Maluku Utara,Denpasar,Rural,Tropis,Minimalist,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",8,Non-user,2025-10-04,"348,814",22,Offline,['Ramah Lingkungan'],1,27,Millennial
CUST0605,P****** N*********,5/12/1990,Male,Married,Clinical biochemist,S2,>10M,Hindu,Indonesia,Kepulauan Riau,Tidore Kepulauan,Urban,Dingin,Eco-conscious,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",1,Medium,2025-08-11,"1,837,689",5,Website,['Hemat'],4,35,Millennial
CUST0606,I** R**** P*******,4/29/1986,Male,Married,"Therapist, occupational",SMA,<5M,Katolik,Indonesia,Kepulauan Riau,Tual,Urban,Dingin,Luxury seeker,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",6,Medium,2025-08-31,"2,287,881",18,Offline,['Hemat'],4,39,Millennial
CUST0607,V******* K********** S****,11/24/1987,Female,Single,Retail buyer,SMA,>10M,Kristen,Indonesia,DKI Jakarta,Manado,Rural,Tropis,Minimalist,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",8,Heavy,2025-12-28,"869,932",6,Social Media,['Kualitas'],1,38,Millennial
CUST0608,S**** W*******,8/13/2000,Female,Married,Regulatory affairs officer,SMA,5-10M,Katolik,Indonesia,Papua,Tasikmalaya,Suburban,Tropis,Family-oriented,"['Travel', 'Fitness']","['Sustainability', 'Community']",2,Medium,2025-10-17,"1,891,488",5,Offline,['Hemat'],2,25,Gen Z
CUST0609,H**** B******,9/19/1984,Male,Married,Geophysicist/field seismologist,S2,<5M,Islam,Indonesia,Kalimantan Timur,Depok,Rural,Tropis,Minimalist,"['Finance', 'Tech']","['Efficiency', 'Prestige']",5,Heavy,2025-10-05,"1,103,449",9,Website,['Ramah Lingkungan'],2,41,Millennial
CUST0610,C**** F*****,8/12/1987,Female,Single,Warehouse manager,D3,5-10M,Katolik,Indonesia,Kalimantan Tengah,Tomohon,Urban,Tropis,Minimalist,"['Interior', 'Eco Living']","['Family-first', 'Security']",5,Heavy,2025-10-20,"1,352,243",18,Offline,['Ramah Lingkungan'],5,38,Millennial
CUST0611,L***** G******,6/12/2003,Female,Single,Translator,SMA,>10M,Budha,Indonesia,Kalimantan Utara,Palu,Suburban,Tropis,Luxury seeker,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",5,Medium,2025-12-06,"1,019,908",16,Offline,['Hemat'],5,22,Gen Z
CUST0612,T***** F********** M****,12/25/1992,Male,Single,Clinical embryologist,S2,5-10M,Katolik,Indonesia,Sumatera Utara,Mojokerto,Urban,Tropis,Luxury seeker,"['Parenting', 'Cooking']","['Efficiency', 'Prestige']",8,Light,2025-10-12,"1,087,636",12,App,['Ramah Lingkungan'],1,33,Millennial
CUST0613,d** O*** G******,8/3/1995,Female,Single,"Surveyor, insurance",S2,<5M,Hindu,Indonesia,Sumatera Utara,Kota Administrasi Jakarta Barat,Suburban,Dingin,Eco-conscious,"['Finance', 'Tech']","['Freedom', 'Minimalism']",5,Medium,2025-09-30,"1,300,393",5,App,"['Estetika', 'Fungsi']",5,30,Millennial
CUST0614,L*** S********,8/8/1997,Female,Married,Higher education lecturer,S2,>10M,Hindu,Indonesia,Lampung,Depok,Urban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Family-first', 'Security']",7,Light,2025-10-14,"340,290",7,App,"['Estetika', 'Fungsi']",4,28,Millennial
CUST0615,P**** M********* M***,9/15/1985,Female,Married,Production engineer,SMA,>10M,Kristen,Indonesia,Bengkulu,Kupang,Rural,Tropis,Minimalist,"['Finance', 'Tech']","['Efficiency', 'Prestige']",3,Light,2025-08-03,"2,024,281",1,App,['Ramah Lingkungan'],2,40,Millennial
CUST0616,L**** S*****,8/17/2004,Female,Married,"Production designer, theatre/television/film",D3,5-10M,Hindu,Indonesia,Jawa Barat,Denpasar,Urban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Freedom', 'Minimalism']",5,Heavy,2025-07-21,"665,336",6,Social Media,['Hemat'],2,21,Gen Z
CUST0617,C******* R******,2/16/1986,Male,Married,Jewellery designer,SMA,>10M,Hindu,Indonesia,Kalimantan Selatan,Semarang,Urban,Dingin,Eco-conscious,"['Parenting', 'Cooking']","['Family-first', 'Security']",4,Non-user,2025-11-28,"1,753,983",14,Website,['Hemat'],4,39,Millennial
CUST0618,B****** H******,2/9/2002,Male,Single,Medical laboratory scientific officer,S2,5-10M,Katolik,Indonesia,Jambi,Tasikmalaya,Suburban,Dingin,Family-oriented,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",8,Heavy,2025-08-02,"748,812",19,Website,['Kualitas'],3,23,Gen Z
CUST0619,R* K***** P**********,11/11/1997,Female,Single,Museum/gallery conservator,S2,5-10M,Islam,Indonesia,Sumatera Selatan,Tegal,Rural,Tropis,Luxury seeker,"['Parenting', 'Cooking']","['Efficiency', 'Prestige']",1,Medium,2025-07-25,"929,360",2,Offline,"['Estetika', 'Fungsi']",2,28,Millennial
CUST0620,T***** M******,11/8/1985,Female,Married,Editorial assistant,S1,<5M,Hindu,Indonesia,Jawa Tengah,Salatiga,Rural,Dingin,Eco-conscious,"['Interior', 'Eco Living']","['Family-first', 'Security']",3,Medium,2025-12-13,"1,145,986",16,App,"['Estetika', 'Fungsi']",1,40,Millennial
CUST0621,T*** H*******,4/8/2004,Female,Single,Homeopath,S2,>10M,Islam,Indonesia,Maluku,Padangpanjang,Urban,Dingin,Luxury seeker,"['Parenting', 'Cooking']","['Family-first', 'Security']",1,Non-user,2025-11-15,"1,721,089",21,Social Media,"['Estetika', 'Fungsi']",1,21,Gen Z
CUST0622,L***** R******,3/10/1986,Female,Married,"Administrator, charities/voluntary organisations",SMA,5-10M,Budha,Indonesia,Kalimantan Selatan,Blitar,Suburban,Dingin,Family-oriented,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",2,Medium,2025-10-14,"2,456,653",17,Social Media,['Hemat'],2,39,Millennial
CUST0623,D** G**** P******,12/21/1996,Male,Married,Theatre stage manager,D3,5-10M,Budha,Indonesia,Aceh,Probolinggo,Rural,Dingin,Family-oriented,"['Travel', 'Fitness']","['Family-first', 'Security']",5,Heavy,2025-11-22,"523,491",15,Social Media,['Ramah Lingkungan'],1,29,Millennial
CUST0624,L**** R******,3/23/1996,Female,Married,Accounting technician,S1,5-10M,Katolik,Indonesia,Sulawesi Tengah,Padang Sidempuan,Urban,Dingin,Luxury seeker,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",7,Heavy,2025-09-02,"1,255,233",9,App,['Hemat'],3,29,Millennial
CUST0625,C****** M******,8/31/1998,Male,Married,Automotive engineer,D3,>10M,Kristen,Indonesia,Kalimantan Tengah,Solok,Urban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Family-first', 'Security']",7,Light,2025-11-20,"1,027,119",14,Website,"['Estetika', 'Fungsi']",1,27,Millennial
CUST0626,K*** S******** S***,12/1/1991,Male,Married,Learning disability nurse,SMA,5-10M,Kristen,Indonesia,Banten,Bontang,Rural,Tropis,Family-oriented,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",5,Non-user,2026-01-11,"1,151,664",5,Offline,['Hemat'],4,34,Millennial
CUST0627,C***** W********,1/9/1983,Male,Married,Higher education careers adviser,S1,<5M,Budha,Indonesia,Sulawesi Barat,Bima,Rural,Tropis,Eco-conscious,"['Interior', 'Eco Living']","['Family-first', 'Security']",4,Non-user,2025-11-12,"868,270",22,Website,['Ramah Lingkungan'],5,43,Gen X
CUST0628,B****** S********,7/12/2002,Male,Married,IT trainer,D3,>10M,Katolik,Indonesia,Papua,Palu,Suburban,Tropis,Family-oriented,"['Finance', 'Tech']","['Sustainability', 'Community']",7,Medium,2025-09-26,"868,229",14,Offline,['Hemat'],2,23,Gen Z
CUST0629,D*** B**** S******* M*****,12/7/1992,Male,Married,Contractor,D3,<5M,Islam,Indonesia,Sulawesi Selatan,Tual,Rural,Dingin,Family-oriented,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",9,Non-user,2025-08-09,"1,320,107",17,App,['Ramah Lingkungan'],3,33,Millennial
CUST0630,P******* P******,9/4/2003,Female,Married,"Engineer, manufacturing systems",D3,5-10M,Hindu,Indonesia,Sumatera Utara,Magelang,Rural,Dingin,Luxury seeker,"['Finance', 'Tech']","['Family-first', 'Security']",5,Non-user,2025-11-12,"322,600",18,App,"['Estetika', 'Fungsi']",5,22,Gen Z
CUST0631,J***** S*******,1/8/1982,Female,Single,Holiday representative,S1,<5M,Katolik,Indonesia,Sumatera Utara,Samarinda,Suburban,Dingin,Family-oriented,"['Parenting', 'Cooking']","['Sustainability', 'Community']",3,Medium,2025-10-07,"1,654,597",18,Social Media,"['Estetika', 'Fungsi']",1,44,Gen X
CUST0632,I** K***** M******,10/3/2000,Female,Married,Volunteer coordinator,D3,>10M,Hindu,Indonesia,Sumatera Utara,Kota Administrasi Jakarta Selatan,Rural,Tropis,Family-oriented,"['Travel', 'Fitness']","['Sustainability', 'Community']",7,Medium,2025-11-03,"725,437",3,Offline,['Kualitas'],2,25,Gen Z
CUST0633,R*** T**** S******,12/6/1996,Female,Married,"Engineer, biomedical",S1,>10M,Kristen,Indonesia,Kalimantan Barat,Payakumbuh,Suburban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Sustainability', 'Community']",6,Non-user,2025-07-17,"756,473",12,Social Media,"['Estetika', 'Fungsi']",3,29,Millennial
CUST0634,Z*** P******* M***,1/24/1984,Female,Single,Patent examiner,S2,<5M,Katolik,Indonesia,Jambi,Pangkalpinang,Urban,Dingin,Family-oriented,"['Finance', 'Tech']","['Sustainability', 'Community']",7,Non-user,2025-10-05,"2,442,057",13,Website,['Hemat'],5,41,Millennial
CUST0635,M**** P*******,8/3/1981,Male,Single,Herbalist,S2,<5M,Islam,Indonesia,Kalimantan Tengah,Malang,Suburban,Tropis,Luxury seeker,"['Parenting', 'Cooking']","['Sustainability', 'Community']",6,Heavy,2025-09-04,"1,921,672",25,Social Media,['Kualitas'],2,44,Gen X
CUST0636,T*** P****** A*******,5/8/1982,Female,Single,Clothing/textile technologist,D3,5-10M,Hindu,Indonesia,Sumatera Selatan,Langsa,Rural,Tropis,Minimalist,"['Finance', 'Tech']","['Freedom', 'Minimalism']",2,Heavy,2025-11-27,"715,766",14,Social Media,['Kualitas'],5,43,Gen X
CUST0637,R* F*** S******** S****,5/19/1991,Female,Single,Quality manager,S2,<5M,Budha,Indonesia,Bali,Mojokerto,Rural,Tropis,Minimalist,"['Finance', 'Tech']","['Efficiency', 'Prestige']",8,Heavy,2026-01-10,"265,487",1,Social Media,"['Estetika', 'Fungsi']",4,34,Millennial
CUST0638,E** U****,3/8/1996,Male,Married,Psychiatrist,SMA,5-10M,Budha,Indonesia,Jawa Barat,Sukabumi,Rural,Tropis,Family-oriented,"['Parenting', 'Cooking']","['Sustainability', 'Community']",5,Non-user,2026-01-06,"2,113,692",23,App,['Ramah Lingkungan'],4,29,Millennial
CUST0639,A***** N********** S***,4/24/1998,Female,Single,Systems analyst,SMA,5-10M,Kristen,Indonesia,Sulawesi Barat,Pangkalpinang,Suburban,Tropis,Luxury seeker,"['Interior', 'Eco Living']","['Family-first', 'Security']",6,Medium,2025-12-04,"2,304,193",25,Social Media,['Kualitas'],3,27,Millennial
CUST0640,K*** S*******,2/12/2003,Male,Single,Manufacturing systems engineer,S2,5-10M,Hindu,Indonesia,Bali,Sabang,Urban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Family-first', 'Security']",6,Non-user,2025-07-29,"1,824,014",18,Offline,['Hemat'],2,22,Gen Z
CUST0641,S*** N*******,2/13/1985,Male,Married,Diagnostic radiographer,SMA,>10M,Kristen,Indonesia,Nusa Tenggara Barat,Bandar Lampung,Suburban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",10,Light,2025-11-04,"1,319,391",14,Offline,['Kualitas'],2,40,Millennial
CUST0642,T*** T**** S******** S***,8/25/2000,Male,Married,Glass blower/designer,S2,>10M,Katolik,Indonesia,Jambi,Denpasar,Rural,Tropis,Eco-conscious,"['Finance', 'Tech']","['Freedom', 'Minimalism']",3,Heavy,2025-10-05,"833,698",23,Social Media,"['Estetika', 'Fungsi']",5,25,Gen Z
CUST0643,Y**** S********,12/29/1982,Male,Single,"Engineer, technical sales",S1,5-10M,Budha,Indonesia,Papua,Kendari,Suburban,Dingin,Family-oriented,"['Finance', 'Tech']","['Family-first', 'Security']",3,Non-user,2025-10-26,"2,268,551",0,App,['Ramah Lingkungan'],2,43,Gen X
CUST0644,D** P****** P******** S***,4/30/1990,Female,Single,"Producer, radio",D3,<5M,Katolik,Indonesia,Papua,Binjai,Rural,Tropis,Luxury seeker,"['Interior', 'Eco Living']","['Family-first', 'Security']",8,Heavy,2025-10-23,"2,139,949",25,Website,['Kualitas'],3,35,Millennial
CUST0645,G**** L*********,11/20/1980,Male,Single,"Scientist, research (physical sciences)",S1,5-10M,Budha,Indonesia,Jawa Tengah,Pekalongan,Urban,Dingin,Eco-conscious,"['Travel', 'Fitness']","['Family-first', 'Security']",10,Medium,2025-09-15,"800,558",25,Website,['Kualitas'],2,45,Gen X
CUST0646,D*** S***** M******* S****,3/7/1991,Female,Single,Animator,S1,<5M,Budha,Indonesia,Gorontalo,Yogyakarta,Suburban,Tropis,Luxury seeker,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",9,Light,2025-10-14,"386,947",7,Website,"['Estetika', 'Fungsi']",4,34,Millennial
CUST0647,M***** R******,3/24/1993,Male,Single,Chartered loss adjuster,S1,>10M,Islam,Indonesia,Maluku,Ambon,Urban,Dingin,Eco-conscious,"['Parenting', 'Cooking']","['Sustainability', 'Community']",8,Medium,2025-09-19,"474,721",18,Website,"['Estetika', 'Fungsi']",3,32,Millennial
CUST0648,I** P**** S******* S****,12/5/1995,Male,Married,Technical brewer,SMA,>10M,Hindu,Indonesia,Sumatera Utara,Bima,Rural,Tropis,Family-oriented,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",7,Light,2025-12-11,"1,358,362",5,Offline,"['Estetika', 'Fungsi']",5,30,Millennial
CUST0649,E***** S********,8/30/1990,Female,Married,Site engineer,S1,>10M,Budha,Indonesia,Kalimantan Selatan,Madiun,Urban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Family-first', 'Security']",2,Medium,2025-09-16,"1,347,056",10,Social Media,"['Estetika', 'Fungsi']",2,35,Millennial
CUST0650,E**** L*******,1/18/1995,Male,Married,"Administrator, local government",S1,<5M,Islam,Indonesia,Jawa Tengah,Kota Administrasi Jakarta Timur,Suburban,Dingin,Luxury seeker,"['Finance', 'Tech']","['Sustainability', 'Community']",4,Medium,2025-11-14,"941,201",9,Offline,"['Estetika', 'Fungsi']",1,31,Millennial
CUST0651,T*** E**** M********,1/30/1999,Female,Single,Herpetologist,D3,>10M,Katolik,Indonesia,Nusa Tenggara Timur,Gorontalo,Urban,Tropis,Family-oriented,"['Finance', 'Tech']","['Efficiency', 'Prestige']",10,Medium,2025-11-05,"982,783",16,Social Media,"['Estetika', 'Fungsi']",3,26,Gen Z
CUST0652,d** P**** H********,5/15/1988,Male,Married,Arts administrator,S1,5-10M,Katolik,Indonesia,Maluku,Batu,Urban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",8,Light,2025-08-11,"1,206,920",12,Social Media,['Hemat'],4,37,Millennial
CUST0653,H**** H*****,1/10/1981,Male,Married,Chartered legal executive (England and Wales),D3,5-10M,Hindu,Indonesia,Bengkulu,Tangerang,Suburban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Freedom', 'Minimalism']",5,Light,2025-10-07,"303,278",13,Social Media,['Ramah Lingkungan'],5,45,Gen X
CUST0654,d** I** S******,5/17/1993,Male,Married,"Engineer, civil (consulting)",S1,<5M,Islam,Indonesia,Sulawesi Tengah,Tarakan,Urban,Tropis,Luxury seeker,"['Interior', 'Eco Living']","['Family-first', 'Security']",10,Non-user,2025-12-02,"2,392,102",1,Social Media,"['Estetika', 'Fungsi']",2,32,Millennial
CUST0655,R* C******* H******,11/5/2005,Female,Married,Chief Strategy Officer,SMA,>10M,Islam,Indonesia,Sulawesi Tenggara,Tomohon,Urban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Family-first', 'Security']",5,Heavy,2025-10-13,"1,311,642",23,App,['Ramah Lingkungan'],4,20,Gen Z
CUST0656,C********** S******,8/8/1990,Male,Married,Further education lecturer,D3,<5M,Budha,Indonesia,Kalimantan Timur,Parepare,Urban,Dingin,Luxury seeker,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",9,Light,2026-01-10,"1,801,533",4,App,['Ramah Lingkungan'],3,35,Millennial
CUST0657,T*** J***** L******* S****,5/28/1992,Female,Single,Bookseller,D3,>10M,Katolik,Indonesia,Nusa Tenggara Barat,Denpasar,Suburban,Tropis,Family-oriented,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",4,Light,2025-10-17,"824,555",23,App,['Kualitas'],1,33,Millennial
CUST0658,R* I**** T********** M***,11/18/1983,Female,Married,"Teacher, special educational needs",S2,5-10M,Islam,Indonesia,Sulawesi Tenggara,Pariaman,Rural,Tropis,Minimalist,"['Travel', 'Fitness']","['Family-first', 'Security']",1,Light,2025-08-10,"2,027,809",15,Offline,['Ramah Lingkungan'],1,42,Millennial
CUST0659,P*** Y*******,4/28/1997,Male,Single,Building services engineer,SMA,>10M,Budha,Indonesia,Gorontalo,Padang,Urban,Tropis,Family-oriented,"['Finance', 'Tech']","['Sustainability', 'Community']",7,Light,2025-12-17,"1,297,859",23,Website,['Ramah Lingkungan'],1,28,Millennial
CUST0660,L***** P*******,4/27/1990,Male,Married,Sports therapist,S2,>10M,Budha,Indonesia,Sulawesi Barat,Padang,Rural,Dingin,Eco-conscious,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",1,Non-user,2025-08-16,"292,461",7,Offline,"['Estetika', 'Fungsi']",2,35,Millennial
CUST0661,R***** R*****,6/14/1996,Female,Married,Plant breeder/geneticist,S2,<5M,Kristen,Indonesia,Nusa Tenggara Barat,Batam,Rural,Dingin,Luxury seeker,"['Finance', 'Tech']","['Efficiency', 'Prestige']",4,Light,2025-12-16,"658,570",0,App,['Kualitas'],5,29,Millennial
CUST0662,M**** W*******,11/8/1994,Female,Married,Careers adviser,S1,<5M,Kristen,Indonesia,Kalimantan Utara,Probolinggo,Rural,Tropis,Luxury seeker,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",7,Light,2025-12-07,"774,202",6,Offline,['Hemat'],2,31,Millennial
CUST0663,P*** K******,4/6/2004,Female,Married,"Producer, television/film/video",SMA,<5M,Hindu,Indonesia,Sulawesi Tenggara,Binjai,Rural,Tropis,Family-oriented,"['Travel', 'Fitness']","['Family-first', 'Security']",8,Non-user,2025-08-20,"696,935",24,Social Media,['Hemat'],1,21,Gen Z
CUST0664,R***** R******* S****,7/10/1990,Male,Single,Land,D3,>10M,Kristen,Indonesia,Gorontalo,Batam,Urban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Family-first', 'Security']",4,Medium,2025-10-20,"2,466,592",25,Offline,"['Estetika', 'Fungsi']",3,35,Millennial
